book,unit,source_file,global_chapter,local_chapter,title,type,tags,summary,core,normalized_percent,action,conflict,climax,reward,breakthrough,cultivation,emotion,reveal,tension,pleasure
飞剑问道,天仙境,10_第十篇_天仙境_大纲.md,398,17,突破，天仙境（下）,悟道、转折高潮,修炼、高潮、爽点,"地下巢穴爆炸，十里范围山脉化为齑粉，宝光显现，吸引更多元神境赶来。洞天内的秦云毫无察觉，继续参悟蝴蝶图，突破那一层窗户纸，道之领域达到一百里，剑道跨入天仙境。秦云创出如梦剑第六式""初见霹雳""——温柔如春风细雨却蕴含本质蜕变，一剑（未动法力）令洞天震颤。银甲女将士震惊，认为秦云积累比其主人还浑厚。秦云在桃林中练剑验证。玉鼎门弟子（含孟欢）也赶到群山一带。","秦云观看蝴蝶图突破天仙境，道之领域达一百里，创出如梦剑第六式""初见霹雳""。",53.86702849389417,0,0,1,0,1,1,0,0,3.4,2.2
飞剑问道,天仙境,10_第十篇_天仙境_大纲.md,399,18,欢儿！,情感展现、转折高潮,情感、高潮,"秦云练剑后辞别银甲女将士离开洞天，洞天随后崩塌，银甲女将士捏碎命符与主人房荣尸体一同湮灭于空间风暴中。秦云在地下巢穴中感应到外界打斗波动，以雷霆之眼观察外界混战，意外发现战场边缘有三位元神境结阵，其中白衣清冷青年正是儿子孟欢。秦云眼泪忍不住，激动低语""欢儿""。",秦云以雷霆之眼意外发现儿子孟欢，父子即将相认。,54.00271370420624,0,0,1,0,0,0,1,1,3.4,1.3
飞剑问道,天仙境,10_第十篇_天仙境_大纲.md,400,19,宝塔,环境铺陈、悬念设置,伏笔、设定,秦云仔细观察儿子孟欢（元神二重天巅峰），又发现混战缘由：五十余里外深坑中有一座七层宝塔出世，塔角悬挂大量宝物（第三层天材地宝、第四层超品法宝、第五层下品灵宝、第六层中品灵宝、第七层上品灵宝）。道家、佛门、魔宗等各方元神境围攻宝塔封禁并混战。孟欢三人被魁梧魔神（三重天巅峰）以红铜长棍逼迫陷入险境。秦云化为孟一秋模样，施展化虹之术出手相救。,宝塔出世引发诸多元神境混战，孟欢陷入险境，秦云化孟一秋出手相救。,54.13839891451831,1,0,0,1,0,0,0,1,2.4,1.3
飞剑问道,天仙境,10_第十篇_天仙境_大纲.md,401,20,熟悉的身影,战斗描写、转折高潮,战斗、高潮,"秦云以如梦剑第六式""初见霹雳""穿过战场，击溃一位道袍青年的拂尘阻拦，飞剑直奔孟欢处。秦云以""阴晴圆缺""""明月夜凉""""初见霹雳""连番攻击魁梧魔神，将其重伤逼退。孟欢认出秦云身影，喃喃喊""爹""。秦云夺走红铜长棍，孟欢同门（青衣女子、干瘦男子）震惊于秦云这位凡俗剑仙媲美天仙的实力。",秦云重创魁梧魔神救下孟欢，孟欢认出父亲身影。,54.27408412483039,1,0,1,0,0,0,0,0,3.5,2.1
飞剑问道,天仙境,10_第十篇_天仙境_大纲.md,402,21,恭喜孟师弟,情感展现、人物引入,人物、情感,"秦云继续攻杀魁梧魔神，逼其施展大挪移令逃离古虞界。孟欢与秦云眼神相对，秦云唤""欢儿""，孟欢应""爹""，父子正式相认。孟欢向同门介绍父亲，青衣女子、干瘦男子震惊。玉鼎门三位元神三重天弟子（雪筠、白一谷、裴潮）主动上前交好，称""恭喜孟师弟""。孟欢受宠若惊，因这三位师兄师姐此前并不太在意他。",秦云与孟欢父子正式相认，玉鼎门三位元神三重天弟子主动交好。,54.409769335142464,0,0,0,0,0,0,1,0,0.6,0.0
飞剑问道,天仙境,10_第十篇_天仙境_大纲.md,403,22,上禀,设定展开、伏笔埋设,伏笔、设定,裴潮向雪筠、白一谷传音说明孟欢父亲飞升仅数年就媲美天仙的恐怖天资，三人判断秦云将来必成天仙七重天一方霸主，决定禀报宗门招揽。秦云表明并非太上一脉剑修，带孟欢到一旁以道之领域隔绝细说。秦云询问孟欢飞升后经历，得知孟欢母亲（龚燕儿）和姑姑（孟玉香）因未跨入先天已去世数十年，孟欢有五个孩子。玉鼎门掌门（山羊胡道人，天仙八重天）得知消息后决定亲往查看。,玉鼎门弟子禀报宗门秦云消息，掌门决定亲往招揽；秦云与孟欢叙旧。,54.54545454545454,0,0,0,0,1,0,0,0,1.0,0.9
飞剑问道,天仙境,10_第十篇_天仙境_大纲.md,404,23,争夺,战斗描写、爽点设置,战斗、爽点,"秦云与孟欢叙旧后，玉鼎门三位弟子催促参与宝塔争夺。宝塔第四层封禁破开，超品法宝四散，秦云出手夺得部分宝物。秦云与玉鼎门弟子联手，以青叶飞剑周天剑光抵挡巫神""翦""、玉魔君等天仙级战力。玉鼎门掌门（山羊胡道人）与师弟（胖道人，天仙六重天）商议招揽秦云入元始一脉，计划让其转世后由掌门亲自接引点醒前世记忆。",宝塔第四层破开，秦云参与争夺超品法宝；玉鼎门高层商议招揽秦云。,54.681139755766615,1,0,0,1,0,0,0,0,2.0,3.5
飞剑问道,天仙境,10_第十篇_天仙境_大纲.md,405,24,离去,转折高潮、装备获取,奖励、高潮,"雷音寺""十方罗汉""（修行如来大神通""掌中佛国""）进入古虞界参与争夺。宝塔最终层封禁破开，三件上品灵宝（飞舟、甲铠、金印）四散。红玉仙子（击败过天魔的景玉宫弟子）夺甲铠，秦云夺金印（即""小番天印""，价值二十件下品灵宝），十方罗汉以""掌中佛国""神通夺走宝塔本体。小猿魔出手抢夺秦云等人宝物，秦云以周天剑光挡住一击后施展大挪移令离去。秦云名列云榜第九十九，十方罗汉名列第九十二。","秦云夺得上品灵宝""小番天印""，名列云榜第九十九，宝塔争夺落幕。",54.81682496607869,0,0,1,1,0,0,0,0,3.3,1.8
飞剑问道,天仙境,10_第十篇_天仙境_大纲.md,406,25,身份,情感展现、设定揭示,情感、揭示、设定,"秦云与孟欢大挪移出古虞界，进入景玉园歇息。银发天仙（叶长老）传音让秦云等所有试炼弟子出来后一同回景玉宫。秦云向孟欢坦白""一梦百年""机缘——秦云本是大昌世界修行人，得机缘一梦百年转世两个世界，其中在孟欢家乡""冰霜世界""待了数十年，孟一秋是其转世身份，后回归大昌世界肉身。秦云隐瞒了养子秘密，称孟欢为亲生。孟欢恍然，明白父亲""中毒后""突飞猛进的原因。玉鼎门掌门（山羊胡道人）与胖道人前往景玉园见秦云。",秦云向孟欢坦白一梦百年转世经历，父子叙旧；玉鼎门掌门前往景玉园。,54.95251017639078,0,0,0,0,0,0,1,1,1.0,0.0
飞剑问道,天仙境,10_第十篇_天仙境_大纲.md,407,26,邀请,人物引入、悬念设置,人物、伏笔,"玉鼎门掌门（山羊胡道人，天仙八重天）与太上一脉""赤侠剑仙""（天仙六重天，剑仙一脉近乎无敌）先后到达景玉园。赤侠剑仙感知到陌生剑道，欲招秦云入太上一脉剑修；玉鼎门主欲招秦云入元始一脉。两位大佬竞相争夺，秦云表明自己来自大昌世界（灵宝道祖曾化身讲道），属灵宝一脉。两位大佬遗憾，各留一枚信符给秦云，供其转世投胎时接引点醒前世记忆。秦云还大挪移令给银发天仙，与孟欢告别，以天仙境实力自行撕裂虚空通道返回大昌世界。",玉鼎门主与赤侠剑仙竞相争夺秦云未果，各留信符；秦云告别孟欢返回大昌世界。,55.08819538670286,0,0,0,0,0,0,0,0,0.0,0.0
飞剑问道,天仙境,10_第十篇_天仙境_大纲.md,408,27,再见蒲曲龙君（本篇终）,转折高潮、悬念设置,伏笔、高潮,"秦云回到大昌世界神霄门见张祖师，拿出上品灵宝""小番天印""（仿先天灵宝""番天印""所炼制，价值二十件下品灵宝）。张祖师劝秦云勿将小番天印直接给蒲曲龙君，用半天时间联系十余位其他世界天仙好友，将小番天印换成普通上品灵宝""戎金斧""及补差价。东海天龙赶来，得知秦云突破天仙境后震惊。秦云将两颗紫木珠托东海天龙转交镰阳龙王，镰阳龙王回赠一颗龙珠（助真龙境修炼龙躯）。秦云持蒲曲龙君令牌催发，虚空拉开缝隙，见到比星辰还庞大的蒲曲龙君，双手捧戎金斧躬身请龙君救妻子伊萧。",秦云换得上品灵宝戎金斧，请蒲曲龙君出手救妻伊萧，第十篇《天仙境》完整落幕。,55.223880597014926,0,0,1,0,1,0,1,0,4.0,2.2
飞剑问道,灭蛮祖教,11_第十一篇_灭蛮祖教_大纲.md,409,1,召集,设定展开、情节推进,设定,"蒲曲龙君透过虚空收取秦云上品灵宝戎金斧，告知秦云其妻伊萧被囚于一座小世界内，天道所限龙君真身无法降临，遂赐秦云""大挪移道符""（可施展两次）及虚空标记，秦云感应到伊萧被囚于大昌世界蛮祖教内部洞天。神霄道人张祖师提议秦云救妻后从内部摧毁蛮祖教阵法，里应外合灭蛮祖教，并召集摩诃菩萨、白家老祖、东海天龙、天妖宫主齐聚神霄门。",蒲曲龙君赐大挪移道符，张祖师召集大昌世界顶尖存在谋划灭蛮祖教。,55.359565807327,0,0,0,0,0,0,0,0,0.0,0.0
飞剑问道,灭蛮祖教,11_第十一篇_灭蛮祖教_大纲.md,410,2,妻子伊萧,情感展现、设定展开,情感、设定,伊萧被囚于蛮祖教洞天内六界绝天大阵已十九年，回忆被贺谦夺走女儿送至魔神世界、后由魔神黄崇看守的经过，心中思念女儿绝望欲死。神霄门内张祖师等六位顶尖存在齐聚，布置里应外合灭蛮祖教计划，天妖娘娘叮嘱秦云保护好伊萧。秦云催发大挪移道符消失，张祖师等随即赶赴蛮祖教。,伊萧十九年被囚经历揭示，大昌世界众强者出发赴蛮祖教。,55.49525101763908,0,0,0,0,0,0,1,1,1.0,0.0
飞剑问道,灭蛮祖教,11_第十一篇_灭蛮祖教_大纲.md,411,3,星如雨,情感展现、悟道,修炼、情感、爽点,"秦云大挪移至六界绝天大阵内与伊萧团聚，一缕烟雨从内部摧毁六界绝天大阵。魔神黄崇感应到入侵者，施法打开禁地后惊见秦云，捏碎令符报警后逃遁，被烟雨飞剑一招穿透胸膛击杀。秦云压抑十九年的情绪爆发，烟雨飞剑化作流星如雨扫灭蛮祖教大批弟子，秦云就此创出如梦剑第七式""星如雨""（最后一式），如梦剑七式齐全，剑道境界提升。","秦云与伊萧团聚，创出如梦剑第七式""星如雨""，剑道境界提升。",55.63093622795115,1,0,0,0,0,1,1,0,1.7000000000000002,0.8
飞剑问道,灭蛮祖教,11_第十一篇_灭蛮祖教_大纲.md,412,4,灭!,战斗描写、转折高潮,战斗、高潮,伊萧告知女儿出生即被贺谦送至魔神世界，秦云安抚妻子并承诺再请蒲曲龙君帮忙救女。秦云解除伊萧体内封禁，以两界图收取洞天内蛮祖教宝物，一剑摧毁洞天膜壁携妻离开。蛮祖教老巢内蛮祖教主（独角牛魔）、猴老祖、羊角老魔三魔得知洞天内弟子全灭，隐秘府邸内的鹫虎天魔亦察觉。秦云携妻从虚空飞出现身蛮祖教，一声怒喝施展天仙境道之领域，数万蛮祖教弟子尽皆分解化作虚无，仅魔神雕像庇护百丈内核心成员。,秦云摧毁囚禁伊萧的洞天，现身蛮祖教施展道之领域灭杀数万弟子。,55.76662143826323,1,0,1,1,0,0,1,0,5.0,2.6
飞剑问道,灭蛮祖教,11_第十一篇_灭蛮祖教_大纲.md,413,5,百柄剑器,战斗描写、设定展开,战斗、设定,"秦云以烟雨飞剑施展如梦剑第五式""一人独行""攻打蛮祖教教派大殿，蛮祖教数十万年完善的阵法层层黑光庇护大殿。猴老祖施展蛮祖教困敌第一的""八门魔刀阵""围困秦云，秦云取出下品灵宝""重水剑""分化百柄剑器构成""周天剑光""完美抵挡。张祖师等六位已抵蛮祖教外数百里，施展雷霆之眼、天眼通观战。",秦云以重水剑百柄剑器施展周天剑光抵挡八门魔刀阵，张祖师等在外观战。,55.902306648575305,1,0,0,0,0,0,0,0,1.1,0.8
飞剑问道,灭蛮祖教,11_第十一篇_灭蛮祖教_大纲.md,414,6,牛魔之躯,战斗描写、转折高潮,战斗、高潮,"秦云以烟雨飞剑施展""一人独行""破开蛮祖教大殿六层黑光，独角牛魔出大殿施展《大力牛魔体》化身高一里多庞大身躯，借""牛魔踏天阵""力量汇聚一身实力飙升。秦云以最锋利的""星如雨""刺入独角牛魔后背仅两丈深仍在肌肉层，独角牛魔决定与秦云拼法力消耗，令猴老祖以八门魔刀阵困住烟雨飞剑，自己持续攻击秦云真身逼其消耗灵宝法力。",蛮祖教主借牛魔踏天阵化身庞大牛魔，秦云最强一剑无法穿透其肌肉层，双方陷入法力消耗战。,56.03799185888738,1,0,1,0,0,0,0,0,3.5,2.1
飞剑问道,灭蛮祖教,11_第十一篇_灭蛮祖教_大纲.md,415,7,蛮祖教主的弱点,战斗描写、悟道,修炼、战斗、爽点,"秦云连续十二次攻击独角牛魔肉身无破绽，发现其头颅脖颈最强、前胸后背仅皮肉伤。秦云识破蛮祖教主借外力的弱点——体表有阵法加持但心脏仅三重天魔神层次，遂施展如梦剑第六式""初见霹雳""，温柔阴柔之剑渗透体内直达心脏爆发，令蛮祖教主心脏碎裂数十瓣、单膝跪地吐血。蛮祖教主捏碎枯黄木牌飞遁速快十倍逃入大殿，传音求鹫虎天魔出手。","秦云以""初见霹雳""阴柔之剑渗透体内重创蛮祖教主心脏，识破其借外力的致命弱点。",56.17367706919946,1,0,0,0,0,1,0,1,1.5,0.8
飞剑问道,灭蛮祖教,11_第十一篇_灭蛮祖教_大纲.md,416,8,魔神世界的帝君,人物引入、悬念设置,人物、伏笔,秦云第三剑再伤逃遁中的蛮祖教主，蛮祖教主跌倒爬入大殿黑光庇护，心脏碎成数十瓣。蛮祖教主三魔求鹫虎天魔出手，鹫虎天魔将此事禀告魔神帝君。帝君（奎弗）隔着遥远时空现身，两根弯角被黑暗笼罩，下令毁掉蛮祖教布置的一切不留痕迹，令四魔放弃蛮祖教逃命。蛮祖教主三魔不愿逃命，以揭发神秘阵法秘密威胁帝君，帝君被迫妥协。,魔神帝君奎弗登场，蛮祖教主三魔以阵法秘密威胁帝君，被迫帝君妥协。,56.30936227951153,0,0,0,0,0,0,0,1,0.4,0.0
飞剑问道,灭蛮祖教,11_第十一篇_灭蛮祖教_大纲.md,417,9,为了活命,矛盾爆发、人物心理,冲突、情感,"蛮祖教主三魔与帝君讨价还价，拒绝逃命，要求鹫虎天魔出手抵挡秦云以保住蛮祖教及帝君的阵法。三魔分析逃命成功不足一成，且若逼急可将阵法一切告知神霄道人。帝君暗恼三魔放肆但被要挟，最终令鹫虎天魔听三魔之计保蛮祖教，若保不住则""激发阵法""提前发动。鹫虎天魔暗中决定尽量拖延时间为帝君调动军队争取准备。",蛮祖教主三魔为活命逼迫帝君，帝君被迫下令提前发动神秘阵法。,56.44504748982361,0,1,0,0,0,0,1,0,2.4,0.0
飞剑问道,灭蛮祖教,11_第十一篇_灭蛮祖教_大纲.md,418,10,鹫虎天魔的实力,战斗描写、人物引入,人物、战斗,"鹫虎天魔从隐秘府邸走出，释放滔天魔气，自称域外魔神重伤滞留大昌世界，肉身比蛮祖教主更强。秦云操纵烟雨飞剑以完善后的""一人独行""一击溃散鹫虎天魔双月魔刀远攻，又以星如雨、初见霹雳等招数变幻围攻，打的鹫虎天魔仅能艰难防守。鹫虎天魔传音急催蛮祖教主，坦言秦云太强飞剑威力还在不断提升。",鹫虎天魔出手不敌秦云，被多式剑招围攻仅能防守，秦云实力远超其预料。,56.580732700135684,1,0,0,0,0,0,0,0,1.1,0.8
